ID;Statuses
892128385492697088;" #*#*{RT @BeschlossDC: “Day One” on cover of new Time Magazine: https://t.co/HRDmIUlxzp}#*#*  #*#*{@rayofliteindark You are incredibly beautiful!! Love that wave!! 😍💗🙏}#*#*  #*#*{RT @GrandpaSnarky: Justice Department, FBI debate not charging some of the Capitol rioters.  Won't this energize them to perpetuate greater…}#*#*  #*#*{RT @Hagukh: A Pine Grosbeaks couple at -20 C this morning 🥶 https://t.co/Pv4dtVE6lS}#*#*  #*#*{RT @hugolowell: Jeffrey Clark, the former head of the civil division at the Justice Department who conspired with Trump to subvert Georgia’…}#*#*  #*#*{RT @ablnk: @Helen504 North America used to be Mexico.   Just ask a Texan.}#*#*  #*#*{RT @drjjr500: Rut Rho !! Love it! karma? Breaking financial future! MSNBC Multiple banks say they will no longer work with Trump! Also says…}#*#*  #*#*{RT @TheUSASingers: @KristySwansonXO It means she’s authentic, thinking on the fly, and not a automaton spitting out rehearsed lies.}#*#*  #*#*{RT @christogrozev: https://t.co/HQVWtCIaQU}#*#*  #*#*{RT @christogrozev: This elderlies woman who was just passing by and asked ""why are you tackling him"" is now in hospital in with seriousl co…}#*#*  #*#*{RT @RBReich: The filibuster must go.   There’s no time to waste.   The stakes are too high.}#*#*  #*#*{@Just_ReneaR @YoSohabYee Hey you’re going to be near me!! Have a fantastic time!! I’m super duper happy for you!! Woohoo!! 🙏💗}#*#*  #*#*{RT @Just_ReneaR: Ask a Fuckin Princess and a Fuckin Stoner anything!  @Just_ReneaR and @YoSohabYee   and GO!}#*#*  #*#*{RT @elizaorlins: Capitol riot suspect Eric Munchel, dubbed ""zip tie guy,""  to be released from jail pending trial.   As a public defender,…}#*#*  #*#*{RT @ifindkarma: @elizaorlins Two. Systems. Of. Justice.}#*#*  #*#*{RT @cubanadeanna: @RepPressley @zen4ever2us Like in Canada 🇨🇦! 👏🏼👏🏼}#*#*  #*#*{RT @QuantumxParadox: @zen4ever2us @IlhanMN Oh no doubt! We need more progressives in office.}#*#*  #*#*{RT @PalmerReport: Some of you don’t know it yet, but you’re going to love Chuck Schumer https://t.co/MoWgD3nC7N}#*#*  #*#*{RT @HuffmanForNC: This guy @CawthornforNC - has lied and lied. Stolen Valor, Fake business owner, claims of Paralympian training. Yet, his…}#*#*  #*#*{@QuantumxParadox @IlhanMN There’s always room for more!! 💞🙏}#*#* "
940667507349716992; #*#*{RT @SavingAmerica4U: 🔴CHECK THIS OUT: 'Beto' O’Rourke Campaign Staffer Accused of Rape - WAIT THERE'S MORE... Dem Rep. Sheila Jackson Lee F…}#*#*  #*#*{RT @BobnotBot: @DailyCaller The left believes they are w/o sin, total hypocrisy and very ignorant.}#*#* 
1085010463128195073;" #*#*{I apologize for my absence on here. But my family is going through a lot right now. And I need to be there. Keep fi… https://t.co/KiZ6UB6tm8}#*#*  #*#*{@SeraphXeno @Danie1607 No that's corn pops totally different cereal lol https://t.co/vNnXD8Fbc4}#*#*  #*#*{@daahmom Look at the girl behind him thinking.  Your cheese slid off your cracker man 🤣😂🤣😂}#*#*  #*#*{@daahmom I'm sure he was 😂🤣😂🤣😂 https://t.co/3I90EBDd6E}#*#*  #*#*{RT @Lilysnana2013: 🇺🇸Tink needs your help my Awesome Patriot friends. Our amazing Patriot and conductor @BobBrinson1 is almost at 47k. Let'…}#*#*  #*#*{RT @Lilysnana2013: Watch out Rice Crispies next Biden will be after snap crackle &amp, pop 🤣😂🤣😂🤣🤣 https://t.co/ei3EF3NCTD}#*#*  #*#*{@mclendon_becky @JanetTxBlessed https://t.co/MGl97mOCDO}#*#*  #*#*{@PatDeplorable https://t.co/BKYMbiZ8fS}#*#*  #*#*{Watch out Rice Crispies next Biden will be after snap crackle &amp, pop 🤣😂🤣😂🤣🤣 https://t.co/ei3EF3NCTD}#*#*  #*#*{RT @w_terrence: Good Afternoon Everyone! They want to ban red hats because it’s supposedly reminds people of @realDonaldTrump.  Well they c…}#*#*  #*#*{RT @w_terrence: TRUMP DERANGEMENT SYNDROME   Corey Lewandowski to Sheila Jackson Lee:   ""Could you repeat the question? I didn't hear it. J…}#*#*  #*#*{RT @w_terrence: I think the next impeachment hearing should be about AOC &amp, The Squad .  Who else is ready for that ?}#*#*  #*#*{RT @w_terrence: JUST IN CASE YOU MISSED IT  Big Democrat Donor Ed Buck was arrested after the 3rd black man died in his house  He’s friends…}#*#*  #*#*{RT @w_terrence: Everyday the Democrats make up lies about President @realDonaldTrump.  They Drag his name through salt &amp, spread fake storie…}#*#*  #*#*{RT @w_terrence: My account is under attack! these looney leftist are trying to take me down! Liberals are begging twitter to suspend me &amp, M…}#*#*  #*#*{RT @w_terrence: I’M EXPOSING EVERY SINGLE RACIST  I’m told every day that President @realDonaldTrump &amp, his supporters are racist. That’s on…}#*#*  #*#*{RT @w_terrence: PUBLIC ANNOUNCEMENT.  People want me suspended &amp, want me to bow to Omar But  Rep. Omar &amp, the Squad should apologize to the…}#*#*  #*#*{RT @w_terrence: Rep Omar thinks President Trump should be suspended &amp, deplatformed  I find it scary that a member of Congress would want to…}#*#*  #*#*{RT @w_terrence: Joe Biden tells his story of fighting off a gangster named “CORN POP”   He Said CORN POP was a bad dude with a gang full of…}#*#* "
1029902668964290560; #*#*{Staying Young All Your Life — Daily Devotional https://t.co/Vw7EJiJCLM via @YouTube}#*#*  #*#*{The Landmine of Unforgiveness — Daily Devotional https://t.co/YQhIl5ezw1 via @YouTube}#*#*  #*#*{Washington DC flooded with prayer warriors March 2020 https://t.co/RsEEwSj5dr via @YouTube}#*#*  #*#*{RT @Ecomemory1: Sackcloth and Ashes at the Biden inauguration: the Full Story https://t.co/HRzx5EUm5j via @YouTube}#*#*  #*#*{RT @Ecomemory1: Isaiah 3:10 “Say ye to the righteous, that it shall be well with him: for they shall eat the fruit of their doings.”}#*#*  #*#*{RT @Ecomemory1: Isaiah 2:6 “Therefore thou hast forsaken thy people the house of Jacob, because they be replenished from the east, and are…}#*#*  #*#*{RT @Ecomemory1: Isaiah 1:17 “Learn to do well, seek judgment, relieve the oppressed, judge the fatherless, plead for the widow.”}#*#*  #*#*{RT @Ecomemory1: Isaiah 5:23 “Which justify the wicked for reward, and take away the righteousness of the righteous from him!”}#*#*  #*#*{RT @Ecomemory1: Isaiah 5:20 “Woe unto them that call evil good, and good evil, that put darkness for light, and light for darkness, that pu…}#*#*  #*#*{RT @Ecomemory1: Isaiah 5:18 “Woe unto them that draw iniquity with cords of vanity, and sin as it were with a cart rope:”}#*#*  #*#*{RT @Ecomemory1: Isaiah 5:13 “Therefore my people are gone into captivity, because they have no knowledge: and their honourable men are fami…}#*#*  #*#*{RT @Ecomemory1: Isaiah 5:12 “And the harp, and the viol, the tabret, and pipe, and wine, are in their feasts: but they regard not the work…}#*#*  #*#*{RT @Ecomemory1: Isaiah 5:11 “Woe unto them that rise up early in the morning, that they may follow strong drink, that continue until night,…}#*#*  #*#*{RT @Ecomemory1: Isaiah 3:8 “For Jerusalem is ruined, and Judah is fallen: because their tongue and their doings are against the LORD, to pr…}#*#*  #*#*{RT @Ecomemory1: Isaiah 2:22 “Cease ye from man, whose breath is in his nostrils: for wherein is he to be accounted of?”}#*#*  #*#*{RT @Ecomemory1: Isaiah 1:28 “And the destruction of the transgressors and of the sinners shall be together, and they that forsake the LORD…}#*#*  #*#*{RT @Ecomemory1: Isaiah 1:23 “Thy princes are rebellious, and companions of thieves: every one loveth gifts, and followeth after rewards: th…}#*#*  #*#*{RT @Ecomemory1: Isaiah 1:15 “And when ye spread forth your hands, I will hide mine eyes from you: yea, when ye make many prayers, I will no…}#*#*  #*#*{Sackcloth and Ashes at the Biden inauguration: the Full Story https://t.co/HRzx5EUm5j via @YouTube}#*#*  #*#*{Isaiah 3:10 “Say ye to the righteous, that it shall be well with him: for they shall eat the fruit of their doings.”}#*#* 
1206274647488000000;" #*#*{Crazy crook needs to be deported https://t.co/R7rmeeHmKj}#*#*  #*#*{U r correct! https://t.co/z8YfmyWa90}#*#*  #*#*{👇👇👇 https://t.co/BI4oJXN8qD}#*#*  #*#*{Oh boy. Michigan is n trouble. https://t.co/rOtQe3yoIK}#*#*  #*#*{RT @MarkYoungTruth: So is leaving our people in Benghazi to die, but it didn’t stop you.}#*#*  #*#*{Amen! https://t.co/w9MVHb5z0I}#*#*  #*#*{🤔🤔🤔 https://t.co/In6qOTJHwk}#*#*  #*#*{RT @CHIZMAGA: Instead of celebrating the new stimulus deal, we’re all sitting here holding our breath waiting to find out how the Democrats…}#*#*  #*#*{That's their goal! https://t.co/IAE1zT4yT0}#*#*  #*#*{Sickos! https://t.co/uDRFoDLkDZ}#*#*  #*#*{😆😆 gotta point those things n the right direction https://t.co/z5WILyYkSF}#*#*  #*#*{👇👇👇 https://t.co/78M3Iq89ls}#*#*  #*#*{Woah! https://t.co/W0M0jw6ImT}#*#*  #*#*{RT @rising_serpent: Nevada's top doctor not even licensed to practice medicine in U.S. Nevada's governor just restricted the use of chloroq…}#*#*  #*#*{What's the ""other"" stuff in that bill??? https://t.co/gpCulCXktx}#*#*  #*#*{😆😆😆 https://t.co/bps3h4YXEH}#*#*  #*#*{Awesome https://t.co/ORQnI4AtUV}#*#*  #*#*{RT @RyanAFournier: BREAKING: A $2 trillion economic stimulus deal has been reached between the White House and the Senate.  This will be us…}#*#*  #*#*{👇👇look https://t.co/k93SuIYFLX}#*#*  #*#*{Look out https://t.co/5aO9b89smS}#*#* "
290054616; #*#*{@NPR Have you noticed the subtle change in the call for a National face mask mandate to a Federal face mask mandate… https://t.co/OzRR7fQ0UI}#*#*  #*#*{@CNBC I am anxious to see 2020 data on state tax revenues.  My guess is that revenue was higher than 2019. The ques… https://t.co/aXpXJtgRvj}#*#*  #*#*{@CNBC Looks like a super-spreader event to me. https://t.co/lfN50aLo8e}#*#*  #*#*{@CNBC Please stop saying that the rich got richer and the poor got poorer....  It's simply not true.  Indeed the ri… https://t.co/cyOUdjzfLJ}#*#*  #*#*{RT @mariachi_nacho5: @QmagaMike @Anonagain3 @FarRight1_2 @EG4USA @Dbargen @DFBHarvard @nationrises @7mdk7 @Dv81Grey @BelannF @HaloSuccess @…}#*#*  #*#*{Hypocrisy in action! https://t.co/pWXRVtECqs}#*#*  #*#*{RT @MM_1776: @FarRight1_2 @DJTGOAT @QmagaMike @EG4USA @Dbargen @DFBHarvard @TDogPatriot @zoothorn69 @ZorraQTee @Jim63461739 @ElectLucy @row…}#*#*  #*#*{RT @chetbtester: Muzzles, not Masks Episode 1/3/21 #3 @Jali_Cat @C_3C_3 @teaboots @sbkfig @ScottRickhoff @Can2geterdone @Lrihendry @Aug1405…}#*#*  #*#*{@QmagaMike @FarRight1_2 @EG4USA @DFBHarvard @W_Hat1 @bussard_ed @NE_Bill1 @DontAbort @helper2 @RedPillBM @tracied51… https://t.co/ydyiSTbffA}#*#*  #*#*{RT @jajones338: @QmagaMike @FarRight1_2 @EG4USA @DFBHarvard @W_Hat1 @DrDeplorable60 @bussard_ed @NE_Bill1 @DontAbort @helper2 @RedPillBM @t…}#*#*  #*#*{RT @winwithTrump45: @QmagaMike @FarRight1_2 @EG4USA @DFBHarvard @W_Hat1 @DrDeplorable60 @bussard_ed @NE_Bill1 @DontAbort @helper2 @RedPillB…}#*#*  #*#*{RT @docyrus56: @EinsteinsMagic @darhar981 I am sure she has a walker. Someone has to pick up all the shit she is laying down.}#*#*  #*#*{@Power79646739 We should never look for an excuse to neglect fairness and equity. https://t.co/lJp0OTIRU7}#*#*  #*#*{RT @ChooseWiselyUSA: MSM, We see thru your BS by using vague phrases such as VotingIrregularities&amp, SoftwareGlitches, ignoring evidence, &amp, f…}#*#* 
64782523; #*#*{Follow the link for my latest message. Thank you Twitter Family. My God bless you all. 🙏🇺🇸 -Preacher https://t.co/hQdTkIgVhW}#*#*  #*#*{RT @RevKeithBritt: “Don’t Tread On Me” #Trump2020 #AmericaFirst #Pray #Christian  #PreachersPatriots “Praying For MY President” https://t.c…}#*#*  #*#*{“Don’t Tread On Me” #Trump2020 #AmericaFirst #Pray #Christian  #PreachersPatriots “Praying For MY President” https://t.co/CPyEq2RQQz}#*#*  #*#*{RT @GarrettClif: Hershel Walker, former star running back for the Dallas Cowboys,wants to meet with officials from American, Delta, and Sou…}#*#*  #*#*{👍He should get the Peace Prize for Bulldozing Biden! #KeepAmericaGreat                 🇺🇸Trump gets third 2020 Nobe… https://t.co/MPefRELEau}#*#*  #*#*{RT @RevKeithBritt: 🇺🇸President Trump: “I’ve done more in 47 months than you’ve done in 47 years.” Amen!!.. That says it all! I’ve seen and…}#*#*  #*#*{RT @RevKeithBritt: A Message From the Preacher  “Never Give Up” #PreachersPatriots #Trump2020 #Christian #Pray #KeepAmericaGreat #MakeAmeri…}#*#*  #*#*{RT @thejtlewis: I missed this last night... 😂😂 https://t.co/GHVTWLU62p}#*#*  #*#*{RT @DanScavino: “Correct The Record: Biden Makes 33 False Or Misleading Claims At The Debate” #Debates2020 https://t.co/PBa6eQzV3x}#*#*  #*#*{RT @Politics_Polls: Who won the #Debate?}#*#*  #*#*{🇺🇸President Trump: “I’ve done more in 47 months than you’ve done in 47 years.” Amen!!.. That says it all! I’ve seen… https://t.co/iYYoW2XEjd}#*#* 
101310094; #*#*{RT @kirstiealley: Meow ...if only you  paid as much attention to Joe Biden’s alleged corrupt business dealings as a TV show that was rated…}#*#*  #*#*{RT @KelleyAshbyPaul: No @politico, we were not “confronted” by protestors. We were circled by a hateful mob shouting vile expletives, preve…}#*#*  #*#*{RT @Joedelfino7: https://t.co/vg3wT1YcbJ While they had u distracted with masks &amp, Covid Ghislain documents out lists dozens of Dem &amp, Rep Po…}#*#*  #*#*{RT @mtgreenee: I am not going to DC to make any friends  I’m going to DC to help @realDonaldTrump drain this corrupt swamp  and I’m going t…}#*#*  #*#*{RT @bennyjohnson: The Trump campaign sent a letter to the Debate Commission to ensure that Joe Biden would appear Live on Stage to Debate.…}#*#* 
791773970034888704; #*#*{RT @catturd2: Okay ... THAT'S IT !!!  I'm calling on investors to help me start up my new social media site ... Litter.  Tweets will be - f…}#*#*  #*#*{@LindseyGrahamSC I wouldn't ever run for President ever we won't ever support you coward}#*#*  #*#*{RT @SebGorka: Is this an insurrection @SpeakerPelosi? https://t.co/aV1MlkQITW}#*#*  #*#*{RT @BlessUSA45: #deltaairlines kicks off #Trump supporters now #unitedairlines kicks ALL FOR SINGING THE NATIONAL ANTHEM!! https://t.co/GoG…}#*#*  #*#*{RT @JackPosobiec: This would be the end of the Republican Party https://t.co/mBsTrx6Vza}#*#*  #*#*{RT @RealMattCouch: This level of Censorship is exactly what COMMUNISM looks like America..}#*#*  #*#*{@AtlRey It works but they are taking longer to get back to us with the virus. If you need help message me}#*#*  #*#*{RT @VodkaNancPelosi: 😂😂👏👏 https://t.co/Ze6uI60Ajf}#*#*  #*#*{RT @icebergz99: Here it is!! Keep this moving, spread it Fast!! They keep taking it down, but we keep putting it back up. https://t.co/2y1z…}#*#*  #*#*{RT @MHayehudi: Media forgot to mention the democrat mayor of Washington demanded the National Guard be unarmed which is why there wasn't en…}#*#*  #*#*{RT @rdrhwke: Bye Bye cowards. LMAO https://t.co/5IsVVdJGJz}#*#*  #*#*{Patriots don't give up please! Keep calling your Senators. Keep calling your State Legislatures. Demand they do som… https://t.co/ph2D0SqmZ0}#*#*  #*#*{RT @catturd2: Nancy Pelosi is in love with President Trump.}#*#*  #*#*{RT @catturd2: Has Lindsey Graham wrote his very stern and mean letter about conservative censorship yet - followed by not doing jack shit?}#*#*  #*#*{RT @AJ_Cats_: Antifa is currently marching through NYC in riot gear.  Good thing everyone in NYC is allowed to own guns to protect ourselve…}#*#*  #*#*{RT @LouDobbs: They're Afraid of Him: @TheLeoTerrell says Establishment RINOs are trying to silence President Trump but America's conservati…}#*#*  #*#*{RT @gatewaypundit: NEW VIDEO: Antifa Hands Out Weapons from Bag During Storming of US Capitol via @gatewaypundit https://t.co/h6R7KHPt5b}#*#*  #*#*{RT @TomFitton: Four years ago this week, Obama, Biden, Comey were talking about spying on and targeting for prosecution @realDonaldTrump te…}#*#*  #*#*{RT @paulsperry_: DEVELOPING: Trump legal team preparing lawsuit vs Twitter, Facebook, et. al., based on the novel argument that these socia…}#*#* 
860654500431880192; #*#*{RT @DesignationSix: Family friendly Walt Disney Studios pays Fox News to advertise on their channel. This channel wants kids in cages, tell…}#*#*  #*#*{RT @blueheartedly: I love that the injection of the covid vaccine is being called a Fauci Ouchi 🩹}#*#*  #*#*{Thousands of National Guard troops could remain in Washington until March https://t.co/hmONlYkQCz}#*#*  #*#*{Biden Seeks to Define His Presidency by an Early Emphasis on Equity https://t.co/C40xKr0h3L}#*#*  #*#*{Biden's Immigration Package Faces Steep Odds on Capitol Hill https://t.co/NR05SOzyyd}#*#*  #*#*{RT @SOrt6184: Insurrectionists are out on bail. #FreeRealityWinnerNOW #FreeRealityWinnerNOW #FreeRealityWinnerNOW #FreeRealityWinnerNOW #Fr…}#*#*  #*#*{RT @thomaskaine5: REALITY WINNER IS IN DANGER.  We need to crank up the Volume to #BringRealityHome .    Please retweet to ask the followin…}#*#*  #*#*{RT @thomaskaine5: WTF.  Contrast treatment of trump's insurrectionists with how trump's people treated Reality Winner.    Trump had her arr…}#*#*  #*#*{RT @thomaskaine5: Reality Leigh Winner is in danger. Help spread the word please!!!   @tedlieu @funder @maddow  @MomsRising @DearAuntCrabby…}#*#*  #*#*{RT @WendyMeer11: It’s long past time to #BringRealityHome https://t.co/VhWE54RzLY}#*#*  #*#*{RT @thomaskaine5: It all began with Russia when trump got away with silencing Reality Winner when she whistle blew that was trump lying tha…}#*#*  #*#*{RT @thomaskaine5: Did Whistle-blower REALITY WINNER save USA democracy?  Perhaps if she had not provided proof Russia was hacking into voti…}#*#*  #*#*{RT @thomaskaine5: DANGER DANGER DANGER.  Reality Winner's life is in danger.  Help by retweeting this to ask @POTUS to #FreeRealityWinnerNo…}#*#*  #*#*{EXCLUSIVE: Sydney Powell and Mike Lindell may be in for a big surprise when they launch their Super PAC https://t.co/g7HpiZbYA8}#*#*  #*#*{WATCH: Arizona GOP calls for 'peace and calm' after chaos erupts at meeting on Trump's insurrection https://t.co/kGxmIRyL98}#*#*  #*#*{Why do REPUBLICAN SENATORS @bensasse , @lismurkowski , @SenatorRomney want to remain in tainted GOP?  8 GOP senator… https://t.co/myoPPueLoe}#*#*  #*#*{RT @ThespaceAcad: The Dolphin On Jupiter}#*#*  #*#*{RT @CarolWrzesinsk2: @thomaskaine5 Personally I like 11.}#*#*  #*#*{RT @SenWarren: Student debt isn't just crushing our kids. 6.3 million borrowers 50-64 and nearly a million over 65 are still paying for a l…}#*#*  #*#*{RT @blueheartedly: Who thinks Joe should pack the Supreme Court?}#*#* 
43784241;" #*#*{Give it your all today because you could make some major progr... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{There’s a tough balancing act going on between doing what brin... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{Even if there is a lot of work on your plate, you may have lit... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{When was the last time you flexed your creative muscles? You t... More for Capricorn https://t.co/y4dp1RymvK}#*#*  #*#*{@fardog57 4}#*#*  #*#*{RT @fardog57: I got 2 points, which is why I don't run for political office. The media would have a field day.  🤣}#*#*  #*#*{RT @TheLeoTerrell: Mitch McConnell:  I am going to ""hound"" you like a Hound Dog:  Where do you stand on the Senate Impeachment Trial? 75 mi…}#*#*  #*#*{@Razorsmack1 Yes and Big business would be the ones paying their defense since it’s their money supporting these dishonest people.}#*#*  #*#*{It’s time to roll up your sleeves and get to work before you l... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{With the amount of extra time you've been spending at home, yo... More for Capricorn https://t.co/y4dp1RymvK}#*#*  #*#*{Something bright and shiny might catch your eye and, while you... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{Focus hard on what you want to manifest because, today, it loo... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{Treat yourself to a bit of luxury this morning, even if only i... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{There's nothing wrong with living life by the book, but every ... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{RT @RealCandaceO: Just a quick tweet to remind all of you leftists that I have zero shame about having supported @realDonaldTrump for the l…}#*#*  #*#*{RT @ThomasSowell: The political left's attempts to silence ideas they cannot, or will not, debate are a confession of intellectual bankrupt…}#*#*  #*#*{RT @AriTeman: Hi @elonmusk. Thoughts on producing Linux based open source phones that Apple and Google can't censor?}#*#*  #*#*{You get a second New Year’s celebration today thanks to the be... More for Capricorn https://t.co/y4dp1RPXni}#*#*  #*#*{RT @TheLeoTerrell: Speaker Pelosi, an article of impeachment without an investigation or vote from The House   Judiciary has never occurred…}#*#* "
138889809;" #*#*{RT @zerohedge: New Law Allows China's Coast Guard To Fire On Foreign Vessels https://t.co/d5p0HCjxQ8}#*#*  #*#*{RT @marcorandazza: AAAAHAHAHHAHAHAHHA.....&lt,deep breath&gt,  AAHHHAHAHAHAHAHAHAHAHAHA ...&lt,clutches stomach&gt,  AAAAAAHAHAHAHAHAHA... HAH... HAH..…}#*#*  #*#*{RT @ianmSC: We’re finally starting to see some acknowledgement that California’s The Science™ following destruction achieved absolutely not…}#*#*  #*#*{RT @StarWar74277112: Biden* Admin To Pipeline Workers: You Can Find Another Job…  That's coded language for 'F you'.  Workers to Biden - We…}#*#*  #*#*{@JackPosobiec Can you help me find my ex who owes me $$$$?}#*#*  #*#*{@redsteeze @seanmdav But, but, but - President Trunalimunumaprzure could sure take on “Corn Pop.”}#*#*  #*#*{RT @JessieJaneDuff: Senator Tom Cotton never said he was in the Ranger Regiment.  He did go to Ranger School and fought in combat in the 10…}#*#*  #*#*{RT @Outkick: Jeff Bezos and Amazon do not want their workers voting by mail on unionization.  Amazon says mail-in voting wouldn't be ""valid…}#*#*  #*#*{@Tonyo711 Bot.}#*#*  #*#*{@RealCandaceO He’s so cute I want to be his babysitter!}#*#*  #*#*{@YenBess @laurenboebert @RealCandaceO You are the sourpuss aren’t you?}#*#*  #*#*{RT @NickAdamsinUSA: The only “Fauci Ouchie” we should be talking about is how Dr. Fauci destroyed the greatest economy this country has EVE…}#*#*  #*#*{RT @ColumbiaBugle: @emeriticus AEI, CATO &amp, the American Conservative Union too.   https://t.co/D1j5ruuvdM}#*#*  #*#*{RT @emeriticus: Reminder to tell everyone you know to stop:  Donating to the Heritage Foundation   Donating to the GOP  Reading conservativ…}#*#*  #*#*{@Coloredeyesmark @susieque155 @SpeakerPelosi @SenSchumer Nope. Not wondering.}#*#*  #*#*{RT @ScottMGreer: It’s only domestic terrorism if they wore MAGA hats}#*#*  #*#*{Texas Sues Biden Administration Over Deportation Freeze Order  https://t.co/IUKhJ2Ln1h}#*#*  #*#*{RT @EricRWeinstein: It is hard to escape the idea that somewhere in Washington DC, there is a Democratic Working group trying to figure out…}#*#*  #*#*{RT @jjauthor: Politicians only care about lining their own pockets - with YOUR money!  Read!  “The RINOs Never Learn by ⁦@KurtSchlichter⁩…}#*#*  #*#*{RT @BrandonStraka: By definition, Insurrections can only be executed by people wearing red hats. It’s similar to how only white people can…}#*#* "
